ChargingTime,VoltageSlope,VoltageStd,VoltageKurtosis,VoltageSkewness,VoltageEntropy,VoltageCurvature,Capacity
2541.9040000000005,1.1627521010970665e-05,0.008666532462945877,-0.7704427315480089,0.3229341060898263,4.451218697380406,1.7637302413989902e-09,1.039
2541.9039999999986,1.1627521010967287e-05,0.008666532462945877,-0.7704427315480089,0.3229341060898263,4.451218697380406,1.7637302413991581e-09,1.039
2571.9140000000007,1.093739074727733e-05,0.00825646963681037,-0.8263918850440541,0.3200023112305189,4.405321050342296,1.8129635651168928e-09,1.04
2571.913999999997,1.0937390747277295e-05,0.00825646963681037,-0.8263918850440541,0.3200023112305189,4.405321050342296,1.8129635651169211e-09,1.04
2399.9949999999953,1.0487017076220258e-05,0.007933053216343187,-0.6925621961889217,0.4992682320473311,0.9587118829771318,2.599345478661261e-09,1.034
2399.998000000007,1.0367969662232882e-05,0.00786523392925502,-0.5745550911538486,0.5515147546606823,0.9587118829771318,2.7758003135150815e-09,1.033
2399.998999999996,1.0541127497089464e-05,0.007984807001871916,-0.5793200588738636,0.5034562146125179,0.9587118829771318,2.5818156118462545e-09,1.033
2399.997000000003,1.0422070744720603e-05,0.007895146188217975,-0.571122994652387,0.5028010239858758,0.9587118829771318,2.5456718215564613e-09,1.033
2399.9969999999885,1.025974375764085e-05,0.007758252135015715,-0.6571357623396956,0.46826737679158964,0.9587118829771318,2.385752050456615e-09,1.033
2400.0,1.0367972204156373e-05,0.007862206160759538,-0.5163221326950036,0.5200954729034176,0.9587118829771318,2.581807669726191e-09,1.032
2399.998999999996,1.0335491758925224e-05,0.007847960001839696,-0.4795870456224227,0.5413421202612045,0.9182958340544896,2.6674444294667817e-09,1.032
2400.0,1.0303034865529837e-05,0.007792853869319725,-0.6467963434023476,0.47975519279052414,0.9587118829771318,2.433204795025428e-09,1.032
2400.002999999997,1.0238088682684884e-05,0.007733045971672463,-0.5793353306422429,0.4553117916622984,0.9587118829771318,2.1731715677702995e-09,1.032
2399.9960000000137,1.0238106645495467e-05,0.007733045971672463,-0.5793353306422429,0.4553117916622984,0.9587118829771318,2.1731871209985278e-09,1.031
2400.0,1.0238093586318924e-05,0.007733045971672463,-0.5793353306422429,0.4553117916622984,0.9587118829771318,2.1731702990321883e-09,1.031
2400.0,1.0238094524267305e-05,0.007733045971672463,-0.5793353306422429,0.4553117916622984,0.9587118829771318,2.1731685921120725e-09,1.031
2400.0020000000077,1.0129866885898056e-05,0.007667494779292388,-0.4744858387840316,0.48817162222689936,0.9587118829771318,2.23919919253561e-09,1.031
2399.997000000003,1.0194806251696925e-05,0.00773243016072412,-0.5198896031842573,0.5239647409290772,0.9587118829771318,2.536403057519416e-09,1.031
2399.9990000000107,1.0162336264817695e-05,0.007704667725600154,-0.498487614718675,0.5157699649639959,0.9587118829771318,2.450749219576291e-09,1.03
2399.997000000003,1.015152083962835e-05,0.007689510480425354,-0.491135638676095,0.5002672404002314,0.9587118829771318,2.3403494748093075e-09,1.03
2399.9959999999846,1.0194812912463089e-05,0.00773243016072412,-0.5198896031842573,0.5239647409290772,0.9587118829771318,2.5363894328656997e-09,1.03
2399.9960000000137,1.0194808187675924e-05,0.00773243016072412,-0.5198896031842573,0.5239647409290772,0.9587118829771318,2.5364045826976984e-09,1.03
2399.997000000003,1.0324675347185525e-05,0.007826085806303094,-0.5641105159134057,0.5320881866973382,0.9587118829771318,2.6292736825992184e-09,1.03
2400.0009999999893,1.022726984941999e-05,0.007743199781559476,-0.5818126937218753,0.5104702285097059,0.9587118829771318,2.4920153370724285e-09,1.03
2399.9989999999816,1.0281389576764044e-05,0.007793159393553624,-0.540018108254948,0.527808229568513,0.9587118829771318,2.5652841800145986e-09,1.03
2400.0,1.022727719325545e-05,0.007743199781559476,-0.5818126937218753,0.5104702285097059,0.9587118829771318,2.4920318032935452e-09,1.03
2400.0,1.0227266569851197e-05,0.007743199781559476,-0.5818126937218753,0.5104702285097059,0.9587118829771318,2.492038374072934e-09,1.029
2400.002999999968,1.0216443748762206e-05,0.0077435072649223126,-0.5666254502354309,0.5307687109139709,0.9587118829771318,2.6024386303016503e-09,1.029
2400.0009999999893,1.0162327363825975e-05,0.007711154567372157,-0.5101841714719324,0.5489702046337469,0.9587118829771318,2.6385520402766482e-09,1.029
2400.0,1.016233644534517e-05,0.007711154567372157,-0.5101841714719324,0.5489702046337469,0.9587118829771318,2.6385439849924426e-09,1.029
2400.0,1.0216448560839236e-05,0.0077435072649223126,-0.5666254502354309,0.5307687109139709,0.9587118829771318,2.6024485092482417e-09,1.029
2400.0040000000154,1.0162334616909981e-05,0.007711154567372157,-0.5101841714719324,0.5489702046337469,0.9587118829771318,2.6385573214470752e-09,1.029
2400.005999999994,1.0162343436620583e-05,0.007711154567372157,-0.5101841714719324,0.5489702046337469,0.9587118829771318,2.63854039222486e-09,1.029
2399.9959999999846,1.019481551853107e-05,0.007742584778200276,-0.5094738949987114,0.569909144987741,0.9587118829771318,2.7757812194855852e-09,1.029
2399.997000000032,1.0194807279388392e-05,0.007742584778200276,-0.5094738949987114,0.569909144987741,0.9587118829771318,2.775799463998218e-09,1.028
2400.002999999968,1.0194797078836144e-05,0.007742584778200276,-0.5094738949987114,0.569909144987741,0.9587118829771318,2.7757907928513896e-09,1.028
2400.0009999999893,1.0194803516963216e-05,0.007742584778200276,-0.5094738949987114,0.569909144987741,0.9587118829771318,2.775807838944761e-09,1.028
2400.0010000000475,1.019480281482491e-05,0.007742584778200276,-0.5094738949987114,0.569909144987741,0.9587118829771318,2.7757944488270812e-09,1.028
2400.0,1.019481047631467e-05,0.007742584778200276,-0.5094738949987114,0.569909144987741,0.9587118829771318,2.7757982952120062e-09,1.028
2399.9959999999846,1.01190468115879e-05,0.007689820110596412,-0.45061778649533535,0.5781905980600847,0.9587118829771318,2.7376239037828916e-09,1.028
2400.0,1.011904718951145e-05,0.007689820110596412,-0.45061778649533535,0.5781905980600847,0.9587118829771318,2.737611905474167e-09,1.028
2400.0,1.0119055589867717e-05,0.007689820110596412,-0.45061778649533535,0.5781905980600847,0.9587118829771318,2.7376175873170894e-09,1.028
2400.0009999999893,1.0194805839569924e-05,0.007742584778200276,-0.5094738949987114,0.569909144987741,0.9587118829771318,2.775795074365096e-09,1.027
2400.002000000037,1.011904422622232e-05,0.007689820110596412,-0.45061778649533535,0.5781905980600847,0.9587118829771318,2.737597746683922e-09,1.027
2400.002999999968,9.891775516262945e-06,0.007500793608805987,-0.5348786832921149,0.540946984445231,0.9182958340544896,2.5425903739094047e-09,1.027
2400.0040000000154,1.0032464937817646e-05,0.007623272638065983,-0.4094373169953407,0.5754661372853809,0.9587118829771318,2.653005100395294e-09,1.027
2399.9959999999846,1.0032472849939264e-05,0.007623272638065983,-0.4094373169953407,0.5754661372853809,0.9587118829771318,2.6530042990463976e-09,1.027
2400.0010000000475,1.0032466307022453e-05,0.007623272638065983,-0.4094373169953407,0.5754661372853809,0.9587118829771318,2.65299172673526e-09,1.027
2400.0,1.0032472369985746e-05,0.007623272638065983,-0.4094373169953407,0.5754661372853809,0.9587118829771318,2.6530053925760063e-09,1.027
2400.0,9.956710036314154e-06,0.007545102479660009,-0.5628296563146344,0.5350902760628077,0.9182958340544896,2.5446585122842208e-09,1.027
2399.9990000000107,9.89177065035903e-06,0.007500793608805987,-0.5348786832921149,0.540946984445231,0.9182958340544896,2.542585588909417e-09,1.026
2399.996999999974,9.999999732819844e-06,0.0076085791177115305,-0.3683761344370944,0.5976821801048982,0.9182958340544896,2.7386496802795495e-09,1.026
2400.0019999999786,1.0064938843011612e-05,0.007652575041246232,-0.39806845136556834,0.5912390506733282,0.9182958340544896,2.7407186099809288e-09,1.026
2399.996000000043,9.956713627394066e-06,0.007545102479660009,-0.5628296563146344,0.5350902760628077,0.9182958340544896,2.5446506787145254e-09,1.026
2399.9959999999264,9.956708376603279e-06,0.007545102479660009,-0.5628296563146344,0.5350902760628077,0.9182958340544896,2.5446545463726154e-09,1.026
2399.9980000000214,9.891775378038298e-06,0.007502697927444263,-0.5009836969766184,0.5493625603938949,0.9182958340544896,2.546727898250398e-09,1.026
2400.0010000000475,9.956712145735573e-06,0.007545102479660009,-0.5628296563146344,0.5350902760628077,0.9182958340544896,2.544653801949218e-09,1.026
2400.003000000026,9.956698201844441e-06,0.007545102479660009,-0.5628296563146344,0.5350902760628077,0.9182958340544896,2.5446486059821225e-09,1.026
2400.003000000026,9.891774094247072e-06,0.007502697927444263,-0.5009836969766184,0.5493625603938949,0.9182958340544896,2.546709420427658e-09,1.026
2399.9980000000214,9.891784403998966e-06,0.007502697927444263,-0.5009836969766184,0.5493625603938949,0.9182958340544896,2.5467254875501106e-09,1.026
2399.9980000000214,9.891776606237703e-06,0.007502697927444263,-0.5009836969766184,0.5493625603938949,0.9182958340544896,2.546718461747328e-09,1.025
