ChargingTime,VoltageSlope,VoltageStd,VoltageKurtosis,VoltageSkewness,VoltageEntropy,VoltageCurvature,Normalized Capacity
5963.239999999991,7.015056286839257e-05,0.1332674608210595,-0.787719986924801,-0.8320458057409617,4.348840027503805,-2.0282645328762296e-08,1.0212718740078992
4600.0,0.00011607076780758961,0.16123702537995585,-1.3133696698532702,-0.2456091312677244,1.9165345169911827,-1.153253160653725e-08,1.020146665141013
4500.0,0.0001199377119950701,0.16250476767439234,-1.312997394292817,-0.1923795170127303,1.9484585818834512,-9.445694222521187e-09,1.0190357084204
4500.0,0.00012021461609621082,0.16286963459895204,-1.3138801592067306,-0.1909222936905278,1.9484585818834512,-9.407149665012518e-09,1.0179402658911827
4500.0,0.0001207813752698163,0.16356546208314712,-1.3121735710970346,-0.1843079454316713,1.9484585818834512,-9.100720432820196e-09,1.016861599598484
4500.0,0.00012074190564292781,0.16356468235535962,-1.3118852675314319,-0.18914262908390128,1.9484585818834512,-9.347580803408708e-09,1.0158009715874265
4900.0,0.00010639279711884754,0.15945333781008011,-1.2597981287569453,-0.40158086430580076,2.1358576830330422,-1.6754547973035707e-08,1.0147596439031332
4900.0,0.00010627899159664009,0.15934716815808186,-1.2571643813640614,-0.4052511407508097,2.1358576830330422,-1.690079878105126e-08,1.0137388785907269
4700.0,0.00011422438124186114,0.16279678707818146,-1.2978611197933774,-0.3090724585771133,1.9000224216483543,-1.4054376144537506e-08,1.0127399376953299
5000.0,0.00010271945701357598,0.15809636177927422,-1.2170385242367745,-0.4652943356843418,2.0870396772176782,-1.8462984613293785e-08,1.0117640832620656
5000.010000000009,0.00010282508939765343,0.1582518271120866,-1.2187300572690312,-0.4639115402992053,2.0870396772176782,-1.84433631497315e-08,1.0108125773360563
5000.0,0.00010295203619909423,0.15842693868771437,-1.2181466703490047,-0.46294118176173416,2.0870396772176782,-1.842156891784295e-08,1.0098866819624246
5000.0,0.00010289049773755762,0.1583631072108975,-1.2168476949401106,-0.46436361441788676,2.0870396772176782,-1.8475930285031507e-08,1.0089876591862939
5100.0,0.0001005890890463612,0.1584224453527768,-1.1949183463934163,-0.4940428874291579,2.068673488709532,-1.8925315651175795e-08,1.0081167710527865
5100.0,0.00010068044053615861,0.1585645354911856,-1.1953885598472453,-0.49379969505418503,2.068673488709532,-1.8935276093988648e-08,1.007275279607025
5100.0,0.00010066037735849351,0.1585211385193346,-1.194592244944577,-0.493708912832507,2.068673488709532,-1.8914738609522163e-08,1.0064644468941324
5100.0,0.00010089302484419315,0.15884890417933129,-1.1954320577876216,-0.49214121046782183,2.068673488709532,-1.8886991661686484e-08,1.0056855349592313
5000.0,0.00010345610859728613,0.15916046656644067,-1.218235747977905,-0.460890377643973,2.0870396772176782,-1.8421656035418677e-08,1.0049398058474448
