ChargingTime,VoltageSlope,VoltageStd,VoltageKurtosis,VoltageSkewness,VoltageEntropy,VoltageCurvature,Normalized Capacity
5143.0,6.169001961870136e-05,0.10385348437471711,-0.6974084753490937,-0.9284803131699081,4.045342981971207,-2.3502569253270455e-08,1.0148185605062998
4606.570000000065,4.2877753387823606e-05,0.07454064708181636,0.3891572087392525,-1.3879113213368999,1.256013165313568,-2.390413890356974e-08,1.0132837005701507
4565.400000000023,4.399480624279288e-05,0.07461328608689309,0.31808662697004264,-1.3635173150516802,1.2729207855286595,-2.4604833202164087e-08,1.0117682982736083
4561.150000000023,4.3848345623942577e-05,0.07440601047011976,0.336406206387319,-1.3694486592172495,1.2729207855286595,-2.4581563066252916e-08,1.0102740169410271
4545.050000000047,4.380839718745204e-05,0.07431471069523819,0.3438582944259272,-1.371529118557187,1.2729207855286595,-2.4609125788394768e-08,1.0088025198967618
4541.340000000084,4.3526334837591325e-05,0.07394489410062251,0.35917850738747203,-1.3775406567123019,1.2729207855286595,-2.4545300808689402e-08,1.0073554704651666
4541.660000000033,4.340060979904433e-05,0.0737639056960366,0.3738431435549674,-1.381613941596164,1.2729207855286595,-2.4507121317487898e-08,1.0059345319705966
4534.689999999944,4.3338538688616985e-05,0.07373467949494342,0.3861398480171423,-1.3859604453402068,1.2729207855286595,-2.4554775442861665e-08,1.0045413677374055
4527.60999999987,4.3095670741888294e-05,0.07340558700477279,0.40917585665387257,-1.393645875948005,1.2729207855286595,-2.4513592436178285e-08,1.0031776410899487
4524.09999999986,4.302747676470909e-05,0.07333250847516364,0.4222464539359225,-1.3971824298304651,1.2729207855286595,-2.452506960487908e-08,1.00184501535258
4522.339999999851,4.2921478766179186e-05,0.07321983550120362,0.43394303596522965,-1.4018724977872037,1.2729207855286595,-2.452209234261874e-08,1.0005451538496544
4532.100000000093,4.26903265850946e-05,0.07291800928238401,0.44550674968093373,-1.405110437923722,1.2729207855286595,-2.442354385900047e-08,0.9992797199055263
4516.130000000121,4.271628805319009e-05,0.0729565785222706,0.4511529017811604,-1.407475578548282,1.2729207855286595,-2.4493557014243182e-08,0.9980503768445501
4505.950000000186,4.2564035722226366e-05,0.07273929216968576,0.4712090994266491,-1.4133756005206761,1.2729207855286597,-2.4482974291993214e-08,0.9968587879910804
4501.0,4.2469049056064044e-05,0.07264650895703646,0.4852837863182029,-1.4176863575963228,1.2729207855286597,-2.4498545283416027e-08,0.9957066166694719
4497.459999999963,4.355517144164447e-05,0.07275261836017233,0.4051197931866377,-1.3915752859152202,1.3045479035947136,-2.512958280552806e-08,0.9945955262040788
4501.320000000065,4.2037883770912014e-05,0.07204542328091487,0.5102618699517021,-1.4257640854787217,1.2729207855286597,-2.4351823885120057e-08,0.9935271799192558
4499.880000000121,4.335637554714408e-05,0.07250765743335967,0.4153380707518899,-1.3949085604809748,1.290308294202244,-2.5069933725068872e-08,0.9925032411393575
4504.25,4.184156838678467e-05,0.0718383489588158,0.531923511975775,-1.4333782133348854,1.2729207855286597,-2.432300671447155e-08,0.9915253731887382
4500.0,4.314646931853662e-05,0.07224479320288447,0.444217686645934,-1.4033149075661822,1.3045479035947136,-2.5029083620665535e-08,0.9905952393917526
4498.960000000196,4.3026286097069095e-05,0.0721401882676018,0.4525704119260996,-1.40654741327816,1.3045479035947136,-2.5031495480746503e-08,0.9897145030727553
4495.910000000149,4.299970290354515e-05,0.07210593387844794,0.46114500057901386,-1.4090542984099002,1.3045479035947136,-2.504194299185771e-08,0.9888848275561007
4488.889999999898,4.275181943160507e-05,0.0717924174807443,0.47546976854054224,-1.4141501541532648,1.2335996825980602,-2.500194187365843e-08,0.9881078761661434
4491.9199999999255,4.274071577422061e-05,0.07181425315716755,0.4828671703276619,-1.416623825851749,1.2335996825980602,-2.5014963291845474e-08,0.9873853122272377
4486.679999999935,4.2563964883703195e-05,0.07156048082188202,0.4951572681934526,-1.420984673922663,1.219360073205591,-2.49690707590897e-08,0.9867187990637386
7918.7700000002515,2.7552807329411504e-05,0.078573092926021,0.4245328296874913,-1.3978694659527982,2.6505479467169653,-9.16826449738824e-09,0.98611
5096.2599999997765,5.637954946994157e-05,0.09610280272275323,-0.5254003662501603,-1.0247543324971378,3.856894822723236,-2.368435279031518e-08,0.9849554724830611
4515.120000000112,4.2537013400506016e-05,0.07269325259728718,0.47338718468011454,-1.413396455211559,1.2729207855286597,-2.4439035785130382e-08,0.9843836163389664
