ChargingTime,VoltageSlope,VoltageStd,VoltageKurtosis,VoltageSkewness,VoltageEntropy,VoltageCurvature,Capacity
548.0,0.0021731714744581718,0.3459689622515257,-1.0957490978081863,0.04142723255616222,5.691016976107403,2.8723314323926646e-07,0.9196659
555.0,0.0024768571843481056,0.399735152541886,-0.9372759444853682,-0.14219678520416523,5.6253484652003225,-6.661695467280603e-07,0.9266114
556.0,0.00249256230852464,0.4030651574931574,-0.9282979685237831,-0.14933449477994373,5.620902323840419,-7.067407053336584e-07,0.926814
556.0,0.0024975384214548763,0.40388060271828197,-0.9268066275714615,-0.15058437220846937,5.625205840033997,-7.152075234571905e-07,0.9269946
556.0,0.002500856265239732,0.4044412542094412,-0.9238979646672489,-0.1528803585723303,5.62409325122399,-7.281242380293911e-07,0.9267117
555.0,0.0025032697211632353,0.4041261093929122,-0.9222238151990574,-0.15527964112569612,5.625089506408233,-7.433460687877585e-07,0.9260691
555.0,0.002505372678905739,0.4044731447843481,-0.9209468808497139,-0.15596423662169337,5.624493024889608,-7.473026269247162e-07,0.9251256
554.0,0.0025068307910018905,0.40398279581906343,-0.921278373799566,-0.1565727368762895,5.625252868320201,-7.529880671841929e-07,0.9245283
554.0,0.0025085170478116496,0.4042553095013414,-0.9208812579461241,-0.15672996166794306,5.6256170972342705,-7.544679704335804e-07,0.9243533
554.0,0.0025101334399355254,0.4045237840938602,-0.9197997411338923,-0.15766036971769085,5.626124920152399,-7.602111810439238e-07,0.9237685
553.0,0.00251125693557718,0.40399275031014814,-0.9183996853313925,-0.15936010476040155,5.624402273947972,-7.706849407969074e-07,0.9230955
553.0,0.0025122626033113583,0.4041483846010174,-0.9187293260792493,-0.1589895040073793,5.6254190382305715,-7.693629723816003e-07,0.9228233
553.0,0.0025140093445362405,0.40444595634161035,-0.9165160459453388,-0.160359708786539,5.619680817282953,-7.765185293248407e-07,0.9218865
553.0,0.002514889200540333,0.40527947492208144,-0.9187889662874804,-0.15765081461921404,5.624567065909778,-7.613535112456067e-07,0.9220685
552.0,0.002516059638739395,0.40405536036965856,-0.915995939584004,-0.16209671596291006,5.624497817825201,-7.892355066989278e-07,0.9204723
551.0,0.0025160333105551545,0.40330684728310895,-0.9178763530855907,-0.16086488847652824,5.623093009194275,-7.838768002309115e-07,0.9198298
